e_changed_log_length,e_changed_loc_,e_loc_,e_chang_count_,e_bug_count_,m_MaxCyclomatic,m_SumEssential,m_SumCyclomatic,m_CountLineBlank,m_AvgCyclomatic,m_AvgCyclomaticStrict,m_AvgCyclomaticModified,m_SumCyclomaticStrict,m_CountStmtDecl,m_CountLineCodeExe,m_CountLineComment,m_MaxCyclomaticStrict,m_CountLineCode,m_CountStmtExe,m_MaxCyclomaticModified,m_CountLineCodeDecl,m_CountDeclFunction,m_CountLine,m_CountDeclClass,m_CountStmt,m_SumCyclomaticModified,md_MaxCyclomatic,md_SumEssential,md_SumCyclomatic,md_CountLineBlank,md_AvgCyclomatic,md_AvgCyclomaticStrict,md_AvgCyclomaticModified,md_SumCyclomaticStrict,md_CountStmtDecl,md_CountLineCodeExe,md_CountLineComment,md_MaxCyclomaticStrict,md_CountLineCode,md_CountStmtExe,md_MaxCyclomaticModified,md_CountLineCodeDecl,md_CountDeclFunction,md_CountLine,md_CountStmt,md_SumCyclomaticModified,bug
4.356709,1.609438,5.556828,1.098612,1.098612,1.94591,1.791759,2.639057,3.258097,1.098612,1.098612,1.098612,2.70805,3.258097,3.7612,4.691348,2.079442,4.836282,3.465736,1.94591,3.951244,1.791759,5.556828,0.693147,4.043051,2.639057,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.693147,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0
5.288267,2.944439,4.997212,2.484907,1.791759,1.386294,1.386294,1.94591,2.079442,1.098612,1.098612,1.098612,1.94591,2.197225,3.178054,4.304065,1.386294,4.219508,2.890372,1.386294,3.295837,1.386294,4.997212,0.693147,3.258097,1.94591,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,,0.0,0.0,0
4.127134,1.94591,4.919981,2.772589,2.197225,1.609438,1.386294,1.94591,2.397895,1.098612,1.098612,1.098612,1.94591,2.397895,2.944439,4.248495,1.609438,4.077537,2.70805,1.609438,3.135494,1.386294,4.919981,0.693147,3.218876,1.94591,0.0,0.0,0.0,1.098612,0.0,0.0,0.0,0.0,0.693147,1.098612,0.0,0.0,1.609438,1.098612,0.0,1.098612,0.0,1.94591,1.386294,0.0,1
4.521789,3.951244,5.771441,3.258097,2.944439,1.609438,2.944439,3.332205,3.526361,0.693147,0.693147,0.693147,3.332205,3.583519,4.174387,4.564348,1.609438,5.26269,3.988984,1.609438,4.174387,2.70805,5.771441,0.693147,4.488636,3.332205,,0.0,0.0,,0.0,0.0,0.0,0.0,,0.693147,0.0,,0.0,0.693147,,,0.0,,,0.0,1
5.288267,1.386294,4.143135,1.609438,1.098612,0.0,0.0,0.0,1.386294,0.0,0.0,0.0,0.0,0.693147,0.0,4.007333,0.0,1.791759,0.0,0.0,1.386294,0.0,4.143135,0.693147,0.693147,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,,0.0,,0.0,0.0,0
4.736198,2.639057,2.995732,1.098612,0.693147,0.0,0.0,0.0,1.386294,0.0,0.0,0.0,0.0,0.693147,0.0,2.397895,0.0,1.94591,0.0,0.0,1.609438,0.0,2.995732,0.693147,0.693147,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,,0.0,,0.0,0.0,0
4.941642,1.098612,4.574711,1.791759,0.693147,1.098612,1.386294,1.609438,1.94591,0.693147,0.693147,0.693147,1.609438,1.609438,1.94591,4.174387,1.098612,3.295837,1.791759,1.098612,2.197225,1.386294,4.574711,0.693147,2.302585,1.609438,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
5.288267,1.098612,5.075174,2.890372,2.397895,1.609438,1.791759,2.079442,2.302585,1.098612,1.098612,1.098612,2.079442,2.302585,2.995732,4.521789,1.609438,4.094345,2.833213,1.609438,3.135494,1.386294,5.075174,0.693147,3.258097,2.079442,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,,0.0,0.0,0
4.976734,2.833213,4.762174,1.386294,1.098612,0.693147,1.791759,1.791759,2.397895,0.693147,0.693147,0.693147,1.791759,2.079442,1.609438,4.394449,0.693147,3.295837,1.386294,0.693147,2.397895,1.791759,4.762174,0.693147,2.397895,1.791759,0.0,0.693147,0.693147,1.098612,0.0,0.0,0.0,0.693147,1.098612,0.693147,2.302585,0.0,1.791759,0.693147,0.0,1.098612,0.693147,2.833213,1.386294,0.693147,1
6.142037,2.70805,5.141664,2.079442,1.791759,1.386294,2.302585,2.484907,2.484907,0.693147,0.693147,0.693147,2.484907,2.890372,2.772589,4.477337,1.386294,4.290459,2.772589,1.386294,3.526361,2.302585,5.141664,0.693147,3.496508,2.484907,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.693147,0.0,0.0,0.693147,0.0,0.0,0.0,0.0,1
5.288267,2.70805,2.484907,0.693147,0.693147,0.0,0.0,0.0,0.693147,0.0,0.0,0.0,0.0,0.693147,0.0,1.791759,0.0,1.791759,0.0,0.0,1.386294,0.0,2.484907,0.693147,0.693147,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,,0.0,,0.0,0.0,0
5.288267,1.098612,4.718499,2.079442,1.386294,1.386294,1.791759,1.791759,1.791759,0.693147,0.693147,0.693147,1.791759,1.94591,2.302585,4.276666,1.386294,3.583519,2.197225,1.386294,2.564949,1.386294,4.718499,0.693147,2.70805,1.791759,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
3.931826,1.94591,4.955827,2.079442,0.693147,1.386294,1.609438,2.079442,2.639057,0.693147,0.693147,0.693147,2.079442,2.302585,2.772589,4.304065,1.386294,4.025352,2.639057,1.386294,3.044522,1.609438,4.955827,0.693147,3.135494,2.079442,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,1.386294,0.0,,,0.0,,0.0,0.0,,0.0,0
4.736198,2.079442,5.545177,2.772589,2.397895,1.609438,2.833213,3.135494,3.610918,0.693147,0.693147,0.693147,3.135494,3.7612,4.043051,3.912023,1.609438,5.147494,3.850148,1.609438,4.158883,2.564949,5.545177,0.693147,4.488636,3.135494,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.693147,0.0,,0.0,0.0,,0.0,,0.0,0.0,1
3.258097,4.317488,5.752573,3.332205,2.944439,1.94591,2.639057,3.258097,3.555348,0.693147,1.098612,0.693147,3.367296,3.988984,3.970292,4.430817,2.079442,5.288267,3.912023,1.94591,4.49981,2.639057,5.752573,0.693147,4.634729,3.258097,0.0,0.693147,1.098612,1.94591,0.0,0.0,0.0,1.098612,2.397895,2.302585,1.94591,0.0,3.496508,2.197225,0.0,2.890372,0.693147,3.806662,2.944439,1.098612,1
4.955827,1.098612,5.129899,0.693147,0.0,1.098612,1.791759,2.079442,2.564949,0.693147,0.693147,0.693147,2.079442,2.197225,2.833213,4.644391,1.098612,3.988984,2.639057,1.098612,2.890372,1.791759,5.129899,0.693147,3.091042,2.079442,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
4.564348,2.397895,6.135565,2.302585,2.197225,2.079442,3.367296,3.78419,3.850148,1.098612,1.098612,1.098612,3.871201,4.007333,4.615121,4.927254,2.484907,5.631212,4.521789,2.079442,4.553877,2.944439,6.135565,0.693147,4.983607,3.78419,0.0,0.0,0.0,0.693147,0.0,0.0,0.0,0.0,0.693147,0.0,1.609438,0.0,0.693147,0.0,0.0,0.693147,0.0,1.94591,0.693147,0.0,1
6.142037,3.044522,4.574711,1.609438,0.693147,1.098612,1.386294,1.609438,1.94591,0.693147,0.693147,0.693147,1.609438,1.609438,1.94591,4.174387,1.098612,3.295837,1.791759,1.098612,2.197225,1.386294,4.574711,0.693147,2.302585,1.609438,0.0,0.0,0.0,0.693147,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,,0.0,,0.0,0.0,0
4.290459,1.609438,4.418841,3.401197,3.295837,0.693147,2.70805,2.70805,1.791759,0.693147,0.693147,0.693147,2.70805,2.772589,0.0,3.931826,0.693147,3.332205,0.0,0.693147,3.258097,2.70805,4.418841,0.693147,2.772589,2.70805,0.0,1.386294,1.386294,0.0,0.0,0.0,0.0,1.386294,1.386294,0.0,0.0,0.0,1.609438,0.0,0.0,1.609438,1.386294,1.609438,1.386294,1.386294,1
4.521789,3.951244,5.771441,3.258097,2.944439,1.609438,2.944439,3.332205,3.526361,0.693147,0.693147,0.693147,3.332205,3.583519,4.174387,4.564348,1.609438,5.26269,3.988984,1.609438,4.174387,2.70805,5.771441,0.693147,4.488636,3.332205,,0.0,0.0,,0.0,0.0,0.0,0.0,,0.693147,0.0,,0.0,0.693147,,,0.0,,,0.0,1
4.219508,1.098612,5.808142,3.044522,2.944439,2.079442,3.178054,3.465736,3.526361,1.098612,1.098612,1.098612,3.583519,3.555348,4.276666,4.812184,2.484907,5.181784,4.219508,2.079442,3.931826,2.639057,5.808142,0.693147,4.624973,3.465736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
4.736198,2.639057,2.995732,1.098612,0.693147,0.0,0.0,0.0,1.386294,0.0,0.0,0.0,0.0,0.693147,0.0,2.397895,0.0,1.94591,0.0,0.0,1.609438,0.0,2.995732,0.693147,0.693147,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,,0.0,,0.0,0.0,0
4.736198,1.94591,5.609472,1.609438,1.609438,1.609438,2.70805,2.833213,3.258097,0.693147,0.693147,0.693147,2.833213,3.135494,3.295837,5.003946,1.609438,4.60517,3.218876,1.609438,3.688879,2.484907,5.609472,0.693147,3.850148,2.833213,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
4.85203,2.772589,5.303305,1.791759,0.693147,1.386294,2.079442,2.397895,2.70805,0.693147,0.693147,0.693147,2.397895,2.397895,2.995732,4.70048,1.386294,4.356709,2.833213,1.386294,3.496508,2.079442,5.303305,0.693147,3.295837,2.397895,0.0,0.693147,0.693147,1.386294,0.0,0.0,0.0,0.693147,0.693147,0.693147,2.197225,0.0,1.609438,0.693147,0.0,0.693147,0.693147,2.772589,1.098612,0.693147,0
4.736198,1.609438,3.258097,0.693147,0.0,0.693147,0.693147,0.693147,1.609438,0.693147,0.693147,0.693147,0.693147,1.098612,0.693147,2.397895,0.693147,2.484907,0.693147,0.693147,1.94591,0.693147,3.258097,0.693147,1.386294,0.693147,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
5.288267,2.397895,4.248495,1.609438,1.386294,0.0,0.0,0.0,2.079442,0.0,0.0,0.0,0.0,0.693147,0.0,4.025352,0.0,2.079442,0.0,0.0,1.791759,0.0,4.248495,0.693147,0.693147,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,,0.0,,0.0,0.0,0
5.866468,1.94591,4.718499,1.94591,1.386294,1.386294,1.791759,1.791759,1.791759,0.693147,0.693147,0.693147,1.791759,1.94591,2.302585,4.276666,1.386294,3.583519,2.197225,1.386294,2.564949,1.386294,4.718499,0.693147,2.70805,1.791759,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
6.118097,1.94591,6.124683,3.555348,3.367296,2.70805,2.944439,3.73767,3.7612,1.609438,1.609438,1.609438,3.78419,4.143135,4.804021,4.330733,2.833213,5.828946,4.584967,2.70805,4.795791,2.397895,6.124683,0.693147,5.075174,3.73767,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
4.406719,1.098612,5.087596,2.639057,2.197225,1.609438,1.791759,2.079442,2.302585,1.098612,1.098612,1.098612,2.079442,2.302585,2.995732,4.521789,1.609438,4.127134,2.833213,1.609438,3.218876,1.386294,5.087596,0.693147,3.258097,2.079442,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
4.521789,1.098612,6.248043,2.70805,2.639057,2.70805,3.332205,4.094345,3.828641,1.386294,1.386294,1.386294,4.143135,4.454347,4.875197,4.356709,2.833213,5.981414,4.736198,2.70805,4.844187,2.944439,6.248043,1.098612,5.293305,4.094345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
4.941642,3.850148,5.31812,1.94591,1.791759,1.098612,2.197225,2.639057,3.218876,0.693147,1.098612,0.693147,2.944439,2.70805,3.218876,4.65396,1.386294,4.330733,3.218876,1.098612,3.178054,2.197225,5.31812,0.693147,3.663562,2.639057,0.0,0.0,0.0,0.693147,0.0,0.0,0.0,0.0,0.0,0.0,3.828641,0.0,0.0,0.0,0.0,0.0,0.0,3.850148,0.0,0.0,1
4.941642,1.098612,4.043051,1.386294,0.0,0.0,0.0,0.0,1.098612,0.0,0.0,0.0,0.0,0.693147,0.0,3.931826,0.0,1.609438,0.0,0.0,1.098612,0.0,4.043051,0.693147,0.693147,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
4.521789,1.609438,4.990433,1.098612,0.693147,1.609438,1.386294,1.94591,2.564949,1.098612,1.098612,1.098612,1.94591,2.944439,2.833213,4.127134,1.609438,4.304065,2.484907,1.609438,3.688879,1.386294,4.990433,0.693147,3.401197,1.94591,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
4.955827,1.098612,5.135798,2.302585,1.791759,0.693147,2.302585,2.302585,2.890372,0.693147,0.693147,0.693147,2.302585,2.484907,2.70805,4.60517,0.693147,3.988984,2.70805,0.693147,2.995732,2.302585,5.135798,0.693147,3.258097,2.302585,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
5.288267,2.302585,4.882802,2.564949,2.079442,0.693147,2.197225,2.197225,2.197225,0.693147,0.693147,0.693147,2.197225,2.639057,2.197225,4.406719,0.693147,3.7612,2.197225,0.693147,2.833213,2.197225,4.882802,0.693147,3.091042,2.197225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,,0.0,0.0,0
5.267858,1.098612,6.104793,3.332205,3.178054,2.639057,2.944439,3.713572,3.7612,1.609438,1.609438,1.609438,3.7612,4.143135,4.727388,4.343805,2.772589,5.799093,4.51086,2.639057,4.804021,2.397895,6.104793,0.693147,5.030438,3.713572,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
4.369448,1.386294,5.293305,1.386294,0.693147,0.693147,2.397895,2.397895,2.995732,0.693147,0.693147,0.693147,2.397895,2.564949,2.302585,4.85203,0.693147,3.970292,2.302585,0.693147,3.091042,2.397895,5.293305,0.693147,3.091042,2.397895,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,1
5.288267,2.564949,4.990433,1.098612,0.693147,1.609438,1.386294,1.94591,2.564949,1.098612,1.098612,1.098612,1.94591,2.944439,2.833213,4.127134,1.609438,4.304065,2.484907,1.609438,3.688879,1.386294,4.990433,0.693147,3.401197,1.94591,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,,0.0,0.0,0
4.85203,2.833213,5.303305,2.079442,0.693147,0.693147,1.791759,1.791759,2.564949,0.693147,0.693147,0.693147,1.791759,2.079442,1.609438,5.068904,0.693147,3.433987,1.609438,0.693147,2.70805,1.791759,5.303305,0.693147,2.484907,1.791759,0.0,0.693147,0.693147,1.386294,0.0,0.0,0.0,0.693147,1.098612,0.693147,2.197225,0.0,1.791759,0.693147,0.0,1.098612,0.693147,2.833213,1.386294,0.693147,0
4.804021,1.098612,5.627621,2.772589,2.302585,2.397895,2.197225,3.044522,3.367296,1.098612,1.098612,1.098612,3.135494,3.610918,3.713572,4.564348,2.564949,5.043425,3.610918,2.397895,4.26268,2.197225,5.627621,0.693147,4.290459,3.044522,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
4.521789,1.098612,4.955827,1.94591,0.693147,1.386294,1.609438,2.079442,2.639057,0.693147,0.693147,0.693147,2.079442,2.397895,2.890372,4.26268,1.386294,4.077537,2.772589,1.386294,3.091042,1.609438,4.955827,0.693147,3.258097,2.079442,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
4.736198,1.098612,4.532599,1.609438,1.098612,1.098612,1.386294,1.609438,2.302585,0.693147,0.693147,0.693147,1.609438,1.94591,1.609438,4.110874,1.098612,3.218876,1.609438,1.098612,2.397895,1.386294,4.532599,0.693147,2.397895,1.609438,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.693147,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0
4.941642,3.850148,4.189655,1.386294,0.693147,0.0,0.0,0.0,1.609438,0.0,0.0,0.0,0.0,0.693147,0.0,4.025352,0.0,1.94591,0.0,0.0,1.609438,0.0,4.189655,0.693147,0.693147,0.0,0.0,0.0,0.0,0.693147,0.0,0.0,0.0,0.0,0.0,0.0,3.828641,0.0,0.0,0.0,0.0,0.0,0.0,3.850148,0.0,0.0,1
5.288267,1.791759,4.219508,1.791759,1.386294,0.0,0.0,0.0,1.609438,0.0,0.0,0.0,0.0,1.609438,0.0,4.007333,0.0,2.302585,0.0,0.0,2.079442,0.0,4.219508,0.693147,1.609438,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,,0.0,,0.0,0.0,1
6.896694,5.697093,4.330733,3.178054,3.091042,0.693147,2.197225,2.197225,1.791759,0.693147,0.693147,0.693147,2.197225,2.302585,0.0,3.931826,0.693147,3.044522,0.0,0.693147,2.944439,2.197225,4.330733,0.693147,2.302585,2.197225,,,,,,,,,,,,,,,,,,,,,1
4.969813,1.098612,6.398595,3.178054,2.944439,2.70805,2.890372,3.806662,4.110874,1.609438,1.609438,1.609438,3.871201,4.70048,5.010635,4.70953,2.833213,6.066108,4.875197,2.70805,5.159055,2.484907,6.398595,0.693147,5.480639,3.806662,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
5.288267,2.079442,4.820282,2.302585,1.609438,0.693147,2.197225,2.197225,2.484907,0.693147,0.693147,0.693147,2.197225,2.302585,0.0,4.564348,0.693147,2.890372,0.0,0.693147,2.772589,2.197225,4.820282,0.693147,2.302585,2.197225,0.0,0.0,0.0,0.693147,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.693147,0.0,0.0,0
5.823046,1.94591,4.983607,2.197225,0.693147,1.386294,1.609438,2.079442,2.70805,0.693147,0.693147,0.693147,2.079442,2.397895,2.772589,4.304065,1.386294,4.077537,2.639057,1.386294,3.178054,1.609438,4.983607,0.693147,3.178054,2.079442,0.0,0.0,0.0,0.693147,0.0,0.0,0.0,0.0,0.693147,0.0,0.0,0.0,1.386294,0.0,0.0,1.386294,0.0,1.609438,0.693147,0.0,0
5.153292,1.386294,5.446737,2.302585,2.079442,1.386294,2.302585,2.890372,3.332205,0.693147,1.098612,0.693147,3.135494,2.772589,3.688879,4.672829,1.609438,4.59512,3.688879,1.386294,3.295837,2.302585,5.446737,0.693147,4.007333,2.890372,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.098612,0.0,0.0,1.386294,1.098612,0.0,0.693147,0.0,1.386294,1.098612,0.0,1
5.70711,4.094345,4.875197,1.94591,1.609438,1.386294,1.386294,1.94591,2.639057,1.098612,1.098612,1.098612,1.94591,2.197225,2.564949,4.174387,1.386294,3.988984,2.564949,1.386294,3.332205,1.386294,4.875197,0.693147,3.044522,1.94591,1.098612,1.098612,1.791759,2.079442,0.693147,0.693147,0.693147,1.791759,1.94591,2.302585,2.079442,1.098612,3.637586,2.397895,1.098612,2.944439,1.098612,3.951244,2.833213,1.791759,1
5.043425,2.302585,6.645091,2.302585,2.197225,2.484907,3.78419,4.356709,4.304065,1.098612,1.386294,1.098612,4.584967,4.553877,5.231109,5.257495,2.70805,6.224558,4.94876,2.484907,4.905275,3.496508,6.645091,0.693147,5.459586,4.356709,0.0,0.0,0.0,,0.0,0.0,0.0,0.693147,0.0,0.0,1.098612,0.0,0.0,0.0,0.0,0.0,0.0,0.693147,0.0,0.0,1
5.288267,2.70805,4.127134,1.386294,1.098612,0.0,0.0,0.0,1.098612,0.0,0.0,0.0,0.0,0.693147,0.0,4.007333,0.0,1.791759,0.0,0.0,1.386294,0.0,4.127134,0.693147,0.693147,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,,0.0,,0.0,0.0,0
4.941642,3.850148,4.189655,1.386294,0.693147,0.0,0.0,0.0,1.609438,0.0,0.0,0.0,0.0,0.693147,0.0,4.025352,0.0,1.94591,0.0,0.0,1.609438,0.0,4.189655,0.693147,0.693147,0.0,0.0,0.0,0.0,0.693147,0.0,0.0,0.0,0.0,0.0,0.0,3.828641,0.0,0.0,0.0,0.0,0.0,0.0,3.850148,0.0,0.0,1
5.743003,4.110874,7.002156,2.70805,2.639057,2.079442,4.127134,4.727388,4.682131,1.098612,1.098612,1.098612,4.962845,4.882802,5.587249,5.598422,2.70805,6.583409,5.337538,2.079442,5.198497,3.931826,7.002156,0.693147,5.826,4.727388,0.0,0.0,0.693147,0.0,0.0,0.0,0.0,1.098612,0.0,1.609438,0.0,0.0,2.197225,1.386294,0.0,0.0,0.0,2.197225,1.386294,0.693147,1
4.941642,3.850148,4.234107,1.609438,0.693147,0.0,0.0,0.0,1.609438,0.0,0.0,0.0,0.0,1.609438,0.0,4.025352,0.0,2.302585,0.0,0.0,2.079442,0.0,4.234107,0.693147,1.609438,0.0,0.0,0.0,0.0,0.693147,0.0,0.0,0.0,0.0,0.0,0.0,3.828641,0.0,0.0,0.0,0.0,0.0,0.0,3.850148,0.0,0.0,1
4.394449,1.791759,4.430817,3.433987,3.332205,0.693147,2.70805,2.70805,1.791759,0.693147,0.693147,0.693147,2.70805,2.772589,0.0,3.931826,0.693147,3.367296,0.0,0.693147,3.295837,2.70805,4.430817,0.693147,2.772589,2.70805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.693147,0.0,0.0,0.693147,0.0,0.693147,0.0,0.0,1
5.141664,1.098612,4.488636,1.609438,1.386294,1.098612,1.098612,1.386294,1.94591,0.693147,0.693147,0.693147,1.386294,1.386294,1.94591,4.127134,1.098612,3.044522,1.791759,1.098612,2.302585,1.098612,4.477337,0.693147,2.197225,1.386294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
4.736198,2.197225,5.288267,1.609438,0.693147,1.386294,1.791759,2.397895,2.302585,1.098612,1.098612,1.098612,2.397895,2.639057,3.583519,4.564348,1.386294,4.543295,3.332205,1.386294,3.367296,1.791759,5.288267,0.693147,3.713572,2.397895,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.098612,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,1
4.941642,3.850148,4.189655,1.386294,0.693147,0.0,0.0,0.0,1.609438,0.0,0.0,0.0,0.0,0.693147,0.0,4.025352,0.0,1.94591,0.0,0.0,1.609438,0.0,4.189655,0.693147,0.693147,0.0,0.0,0.0,0.0,0.693147,0.0,0.0,0.0,0.0,0.0,0.0,3.828641,0.0,0.0,0.0,0.0,0.0,0.0,3.850148,0.0,0.0,1
6.142037,3.526361,5.365976,1.791759,1.386294,1.791759,1.791759,2.302585,3.135494,0.693147,0.693147,0.693147,2.302585,2.833213,2.70805,4.672829,1.791759,4.454347,2.639057,1.791759,3.912023,1.791759,5.365976,0.693147,3.401197,2.302585,0.0,0.0,0.0,1.098612,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,,0.0,,0.0,0.0,1
4.941642,3.850148,4.189655,1.098612,0.693147,0.0,0.0,0.0,1.609438,0.0,0.0,0.0,0.0,0.693147,0.0,4.025352,0.0,1.94591,0.0,0.0,1.609438,0.0,4.189655,0.693147,0.693147,0.0,0.0,0.0,0.0,0.693147,0.0,0.0,0.0,0.0,0.0,0.0,3.828641,0.0,0.0,0.0,0.0,0.0,0.0,3.850148,0.0,0.0,1
5.288267,1.94591,4.60517,1.098612,1.098612,0.693147,1.609438,1.609438,2.484907,0.693147,0.693147,0.693147,1.609438,2.484907,0.0,4.248495,0.693147,2.995732,0.0,0.693147,2.890372,1.609438,4.60517,0.693147,2.484907,1.609438,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,,0.0,0.0,0
4.736198,2.639057,2.995732,1.098612,0.693147,0.0,0.0,0.0,1.386294,0.0,0.0,0.0,0.0,0.693147,0.0,2.397895,0.0,1.94591,0.0,0.0,1.609438,0.0,2.995732,0.693147,0.693147,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,,0.0,,0.0,0.0,0
5.288267,1.386294,4.143135,1.609438,1.098612,0.0,0.0,0.0,1.386294,0.0,0.0,0.0,0.0,0.693147,0.0,4.007333,0.0,1.791759,0.0,0.0,1.386294,0.0,4.143135,0.693147,0.693147,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,,0.0,,0.0,0.0,0
4.736198,2.397895,5.062595,1.609438,1.386294,1.098612,2.197225,2.639057,3.178054,0.693147,1.098612,0.693147,2.944439,2.70805,3.218876,4.094345,1.386294,4.330733,3.218876,1.098612,3.178054,2.197225,5.062595,0.693147,3.663562,2.639057,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.386294,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,1
