project,cls_boot,accuracy,precision,recall,f1,auc,mcc
Safe,RandomForestClassifier(random_state=0)7,0.7083333333333334,0.5,0.42857142857142855,0.4615384615384615,0.6260504201680672,0.26462806201248157
Safe,RandomForestClassifier(random_state=0)8,0.7894736842105263,0.7142857142857143,0.7142857142857143,0.7142857142857143,0.773809523809524,0.5476190476190477
Safe,RandomForestClassifier(random_state=0)9,0.7916666666666666,0.625,0.7142857142857143,0.6666666666666666,0.7689075630252101,0.5185629788417315
Safe,RandomForestClassifier(random_state=0)10,0.72,0.75,0.5454545454545454,0.631578947368421,0.7012987012987013,0.42841224443765613
Safe,RandomForestClassifier(random_state=0)11,0.8181818181818182,0.6666666666666666,0.8571428571428571,0.75,0.8285714285714286,0.6225317562548818
Safe,RandomForestClassifier(random_state=0)12,0.7619047619047619,0.6666666666666666,0.75,0.7058823529411765,0.7596153846153846,0.5095246653650681
Safe,RandomForestClassifier(random_state=0)13,0.8095238095238095,0.7142857142857143,0.7142857142857143,0.7142857142857143,0.7857142857142858,0.5714285714285714
Safe,RandomForestClassifier(random_state=0)14,0.7777777777777778,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.75,0.5
Safe,RandomForestClassifier(random_state=0)15,0.7222222222222222,0.5,0.8,0.6153846153846154,0.7461538461538462,0.4437601569801833
Safe,RandomForestClassifier(random_state=0)16,0.72,0.6,0.6666666666666666,0.631578947368421,0.7083333333333334,0.40824829046386296
Safe,RandomForestClassifier(random_state=0)17,0.7368421052631579,0.5,1.0,0.6666666666666666,0.8214285714285714,0.5669467095138409
Safe,RandomForestClassifier(random_state=0)18,0.7619047619047619,1.0,0.375,0.5454545454545454,0.6875,0.5204164998665333
Safe,RandomForestClassifier(random_state=0)19,0.7619047619047619,0.5555555555555556,0.8333333333333334,0.6666666666666667,0.7833333333333334,0.5172935265326569
Safe,RandomForestClassifier(random_state=0)20,0.7307692307692307,0.7272727272727273,0.6666666666666666,0.6956521739130435,0.726190476190476,0.45647498109908324
Safe,RandomForestClassifier(random_state=0)21,0.75,0.45454545454545453,1.0,0.625,0.8421052631578947,0.5576780295914437
Safe,RandomForestClassifier(random_state=0)22,0.75,0.7777777777777778,0.7,0.7368421052631577,0.75,0.502518907629606
Safe,RandomForestClassifier(random_state=0)23,0.85,0.875,0.7777777777777778,0.823529411764706,0.8434343434343433,0.6975184488828855
Safe,RandomForestClassifier(random_state=0)24,0.68,0.4,0.6666666666666666,0.5,0.6754385964912281,0.305887645160749
Safe,LogisticRegression(random_state=0)0,0.7894736842105263,0.5714285714285714,0.8,0.6666666666666666,0.7928571428571429,0.5346815442312336
Safe,LogisticRegression(random_state=0)1,0.6842105263157895,0.5,0.3333333333333333,0.4,0.5897435897435898,0.20464687117164013
Safe,LogisticRegression(random_state=0)2,0.7272727272727273,0.42857142857142855,0.6,0.5,0.6823529411764706,0.32813879689547715
Safe,LogisticRegression(random_state=0)3,0.7777777777777778,0.75,0.75,0.75,0.7750000000000001,0.55
Safe,LogisticRegression(random_state=0)4,0.6666666666666666,0.4444444444444444,0.5714285714285714,0.5,0.6386554621848739,0.26035958758213296
Safe,LogisticRegression(random_state=0)5,0.7619047619047619,0.6,0.8571428571428571,0.7058823529411764,0.7857142857142858,0.5393598899705937
Safe,LogisticRegression(random_state=0)6,0.85,0.6,0.75,0.6666666666666665,0.8125,0.5773502691896257
Safe,LogisticRegression(random_state=0)7,0.5833333333333334,0.3333333333333333,0.42857142857142855,0.375,0.5378151260504201,0.07100716024967263
Safe,LogisticRegression(random_state=0)8,0.631578947368421,0.5,0.5714285714285714,0.5333333333333333,0.6190476190476191,0.2326210525996177
Safe,LogisticRegression(random_state=0)9,0.875,1.0,0.5714285714285714,0.7272727272727273,0.7857142857142857,0.6969320524371696
