e_changed_log_length,e_changed_loc_,e_loc_,e_chang_count_,e_bug_count_,m_MaxCyclomatic,m_SumEssential,m_SumCyclomatic,m_CountLineBlank,m_AvgCyclomatic,m_AvgCyclomaticStrict,m_AvgCyclomaticModified,m_SumCyclomaticStrict,m_CountStmtDecl,m_CountLineCodeExe,m_CountLineComment,m_MaxCyclomaticStrict,m_CountLineCode,m_CountStmtExe,m_MaxCyclomaticModified,m_CountLineCodeDecl,m_CountDeclFunction,m_CountLine,m_CountDeclClass,m_CountStmt,m_SumCyclomaticModified,md_MaxCyclomatic,md_SumEssential,md_SumCyclomatic,md_CountLineBlank,md_AvgCyclomatic,md_AvgCyclomaticStrict,md_AvgCyclomaticModified,md_SumCyclomaticStrict,md_CountStmtDecl,md_CountLineCodeExe,md_CountLineComment,md_MaxCyclomaticStrict,md_CountLineCode,md_CountStmtExe,md_MaxCyclomaticModified,md_CountLineCodeDecl,md_CountDeclFunction,md_CountLine,md_CountDeclClass,md_CountStmt,md_SumCyclomaticModified,bug
3.806662,1.609438,5.370638,1.791759,0.693147,0.693147,2.639057,2.639057,1.098612,0.693147,0.693147,0.693147,2.639057,2.70805,0.0,5.278115,0.693147,2.890372,0.0,0.693147,2.833213,2.639057,5.370638,0.693147,2.70805,2.639057,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
3.295837,2.70805,4.634729,0.693147,0.693147,2.197225,3.044522,3.218876,2.944439,1.098612,1.386294,1.098612,3.332205,3.091042,3.663562,2.397895,2.484907,4.382027,3.713572,2.197225,3.332205,2.302585,4.624973,0.693147,4.127134,3.218876,0.0,0.693147,0.693147,1.098612,0.0,0.0,0.0,0.693147,0.693147,1.098612,0.0,0.0,1.609438,1.098612,0.0,0.693147,0.693147,1.94591,0.0,1.386294,0.693147,0
3.295837,1.94591,4.919981,2.484907,0.693147,1.098612,2.484907,2.70805,1.386294,0.693147,0.693147,0.693147,2.70805,2.302585,3.465736,4.26268,1.098612,4.204693,3.044522,1.098612,3.044522,2.484907,4.919981,0.693147,3.401197,2.70805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
3.295837,1.098612,5.877736,2.079442,0.0,3.218876,3.135494,4.189655,3.610918,1.609438,1.386294,1.386294,4.025352,4.290459,4.990433,4.025352,2.484907,5.598422,4.718499,2.397895,4.465908,2.772589,5.874931,0.693147,5.214936,3.951244,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
3.828641,1.94591,5.407172,1.386294,0.0,2.302585,2.833213,3.332205,2.772589,1.386294,1.609438,1.386294,3.526361,3.295837,4.532599,4.204693,2.639057,4.955827,4.465908,2.302585,3.433987,2.079442,5.407172,0.693147,4.727388,3.332205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
3.295837,1.609438,6.173786,2.564949,1.94591,4.077537,4.454347,4.736198,3.988984,1.791759,1.098612,1.098612,4.007333,3.332205,5.459586,4.51086,2.70805,5.852202,5.030438,2.639057,4.158883,3.044522,6.171701,0.693147,5.192957,4.060443,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
3.295837,2.197225,5.710427,2.639057,0.693147,2.079442,3.583519,3.912023,2.302585,0.693147,1.098612,0.693147,3.988984,3.931826,4.418841,4.762174,2.197225,5.209486,4.317488,2.079442,4.025352,3.295837,5.710427,0.693147,4.828314,3.912023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
3.295837,1.098612,6.206576,2.484907,0.693147,2.995732,3.367296,4.304065,3.465736,1.386294,1.609438,1.386294,4.369448,4.543295,5.214936,4.60517,2.995732,5.921578,5.081404,2.995732,4.85203,2.995732,6.206576,1.609438,5.537334,4.304065,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
3.295837,5.78996,5.529429,2.302585,0.0,2.564949,2.944439,3.465736,3.583519,1.386294,1.609438,1.386294,3.496508,3.433987,4.532599,4.007333,2.639057,5.105945,4.204693,2.564949,3.871201,2.197225,5.529429,0.693147,4.574711,3.465736,0.0,0.0,0.0,2.70805,0.0,0.0,0.0,0.0,0.0,3.044522,0.0,0.0,3.218876,0.0,0.0,1.609438,0.0,3.7612,0.0,0.0,0.0,1
3.295837,2.197225,5.09375,1.791759,0.0,2.079442,2.944439,3.401197,2.995732,1.098612,1.098612,1.098612,3.367296,3.367296,4.330733,2.890372,1.791759,4.859812,4.127134,1.94591,3.401197,2.397895,5.087596,1.609438,4.49981,3.367296,0.0,1.098612,1.098612,0.0,0.0,0.0,0.0,1.098612,0.693147,1.386294,1.386294,0.0,1.791759,1.386294,0.0,0.0,0.0,2.197225,0.0,1.609438,1.098612,0
3.295837,4.043051,5.198497,1.609438,0.0,0.0,0.0,0.0,3.401197,0.0,0.0,0.0,0.0,3.258097,0.0,4.820282,0.0,3.367296,0.0,0.0,3.332205,0.0,5.198497,0.693147,3.258097,0.0,0.0,0.0,0.0,2.564949,0.0,0.0,0.0,0.0,1.098612,0.0,3.433987,0.0,1.098612,0.0,0.0,1.098612,0.0,3.806662,0.0,1.098612,0.0,0
3.828641,5.70711,6.76273,2.995732,1.386294,3.258097,4.356709,5.068904,4.394449,1.94591,1.791759,1.791759,4.912655,4.70953,5.877736,5.293305,3.135494,6.39693,5.609472,3.091042,4.844187,3.258097,6.761573,0.693147,5.948035,4.919981,0.0,,0.693147,,0.0,0.0,0.0,0.693147,1.609438,,,,,2.197225,0.0,,0.0,,0.0,2.564949,1.609438,0
3.295837,1.609438,5.036953,2.397895,0.693147,1.098612,2.564949,2.833213,1.098612,0.693147,0.693147,0.693147,2.833213,2.484907,3.610918,4.418841,1.098612,4.330733,3.401197,1.098612,3.135494,2.564949,5.036953,0.693147,3.713572,2.833213,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
3.295837,3.044522,6.251904,1.386294,1.098612,3.610918,4.219508,4.736198,3.044522,2.397895,2.397895,2.302585,4.795791,3.433987,5.638355,4.691348,3.688879,6.030685,5.484797,3.610918,3.637586,2.484907,6.251904,0.693147,5.602119,4.682131,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
3.295837,1.098612,5.438079,2.833213,0.693147,2.890372,3.496508,3.637586,3.258097,1.386294,1.386294,1.386294,3.688879,3.496508,4.477337,3.663562,2.772589,5.147494,4.248495,2.772589,4.043051,2.484907,5.438079,0.693147,4.624973,3.583519,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
3.295837,2.564949,5.327876,1.791759,0.0,1.94591,3.295837,3.806662,3.555348,1.098612,1.098612,1.098612,3.828641,4.007333,4.356709,3.091042,2.079442,5.075174,4.330733,1.94591,3.89182,2.944439,5.32301,1.098612,4.867534,3.806662,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
3.295837,1.609438,4.127134,1.098612,0.0,1.609438,2.079442,2.484907,1.791759,0.693147,0.693147,0.693147,2.484907,2.397895,2.70805,2.833213,1.609438,3.713572,2.70805,1.609438,2.833213,2.079442,4.127134,0.693147,3.218876,2.484907,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
3.828641,1.386294,5.501258,2.564949,0.693147,2.079442,2.833213,3.583519,2.639057,1.098612,1.098612,1.098612,3.688879,4.025352,4.158883,4.094345,2.197225,5.181784,4.127134,2.079442,4.356709,2.833213,5.501258,1.098612,4.762174,3.583519,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.693147,0.0,0.0,0.693147,0.0,0.693147,0.0,0.0,0.0,0
3.295837,1.098612,7.616776,3.73767,1.098612,2.995732,5.298317,5.70711,5.549076,1.386294,1.386294,1.386294,5.736572,5.686975,6.530878,6.204558,2.995732,7.207119,6.276643,2.772589,6.018593,4.477337,7.616284,0.693147,6.716595,5.66296,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
3.295837,4.094345,5.78996,2.397895,0.693147,1.94591,3.663562,3.912023,3.713572,1.098612,1.386294,1.098612,4.127134,3.713572,4.682131,4.663439,2.079442,5.257495,4.574711,1.94591,3.7612,2.944439,5.78996,0.693147,4.919981,3.912023,0.0,1.94591,1.94591,1.609438,0.0,0.0,0.0,1.94591,1.386294,2.564949,3.332205,0.0,3.091042,2.302585,0.0,1.386294,1.386294,3.912023,0.0,2.564949,1.94591,0
3.295837,2.639057,4.836282,2.639057,1.098612,1.609438,2.833213,3.135494,3.044522,1.098612,1.098612,1.098612,3.258097,3.367296,3.912023,2.70805,1.791759,4.553877,3.7612,1.609438,3.496508,2.397895,4.828314,0.693147,4.26268,3.135494,0.0,0.0,0.693147,0.0,0.0,0.0,0.0,0.693147,0.693147,0.693147,0.0,0.0,1.098612,1.791759,0.0,0.693147,0.0,0.693147,0.0,1.94591,0.693147,0
3.295837,2.833213,7.714231,2.70805,1.609438,3.970292,5.480639,5.918894,4.158883,0.693147,0.693147,0.693147,5.598422,5.501258,7.31854,5.497168,3.258097,7.616284,6.175867,3.295837,5.609472,5.247024,7.714231,0.693147,6.586172,5.616771,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
3.828641,1.386294,6.204558,2.564949,0.693147,2.995732,3.367296,4.304065,3.465736,1.386294,1.609438,1.386294,4.369448,4.543295,5.214936,4.60517,2.995732,5.918894,5.081404,2.995732,4.844187,2.995732,6.204558,1.609438,5.537334,4.304065,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,,0.0,0.0,0.0,0
3.295837,1.609438,5.713733,2.564949,0.693147,2.397895,3.526361,3.912023,2.564949,1.386294,1.386294,1.386294,4.158883,4.127134,4.574711,4.59512,3.135494,5.332719,4.51086,2.397895,4.234107,2.833213,5.713733,0.693147,5.023881,3.912023,0.0,,,0.0,0.0,,0.0,,0.0,,,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,,0
3.295837,4.248495,5.587249,2.564949,1.098612,2.70805,3.332205,3.850148,2.772589,1.386294,1.609438,1.386294,4.025352,3.871201,4.382027,4.356709,3.091042,5.170484,4.317488,2.70805,3.951244,2.639057,5.587249,0.693147,4.804021,3.850148,1.609438,0.693147,1.791759,1.386294,0.0,0.693147,0.0,2.397895,0.693147,2.397895,0.0,2.397895,2.833213,2.197225,1.609438,0.693147,0.0,2.995732,0.0,2.302585,1.791759,0
3.295837,4.430817,4.219508,1.386294,0.0,0.693147,1.386294,1.386294,1.386294,0.693147,0.693147,0.693147,1.386294,1.609438,0.0,4.025352,0.693147,2.197225,0.0,0.693147,2.197225,1.386294,4.204693,0.693147,1.609438,1.386294,0.0,0.693147,0.693147,1.098612,0.0,0.0,0.0,0.693147,0.693147,0.0,2.833213,0.0,1.098612,0.0,0.0,1.386294,0.693147,3.044522,0.0,0.693147,0.693147,1
3.828641,5.407172,7.711101,3.401197,1.791759,3.526361,5.327876,5.808142,5.916202,2.197225,2.302585,2.197225,5.891644,5.638355,7.014814,5.351858,3.663562,7.433667,6.428105,3.526361,5.929589,3.663562,7.711549,1.098612,6.801283,5.783825,0.0,0.693147,1.098612,,0.0,0.0,0.0,1.098612,0.693147,3.78419,0.0,0.0,4.060443,1.609438,0.0,2.639057,0.693147,4.043051,0.0,1.791759,1.098612,0
3.295837,2.079442,6.493754,2.564949,0.693147,3.044522,4.094345,4.682131,3.178054,1.386294,1.386294,1.386294,4.762174,4.672829,5.438079,5.31812,3.178054,6.102559,5.293305,3.044522,4.736198,3.526361,6.493754,0.693147,5.720312,4.682131,0.0,,,0.693147,0.0,0.0,0.0,,,,,0.0,,,0.0,,,,0.0,,,0
3.295837,3.135494,5.164786,2.397895,0.693147,2.833213,2.772589,3.73767,2.397895,1.94591,1.791759,1.791759,3.555348,3.367296,4.49981,3.218876,2.70805,4.990433,4.356709,2.639057,3.496508,1.94591,5.164786,0.693147,4.663439,3.555348,0.0,0.0,1.098612,0.693147,0.0,0.0,0.0,1.386294,1.098612,2.079442,0.0,1.386294,2.484907,1.94591,1.098612,1.098612,0.0,2.564949,0.0,2.197225,1.098612,0
3.295837,4.007333,7.720018,3.526361,1.791759,3.555348,5.365976,5.831882,5.945421,2.197225,2.302585,2.197225,5.913503,5.641907,7.015712,5.365976,3.688879,7.438384,6.458338,3.555348,5.945421,3.663562,7.720462,1.098612,6.823286,5.808142,0.693147,1.609438,1.609438,2.197225,0.0,0.0,0.0,1.609438,0.0,,0.0,0.693147,,2.197225,0.693147,0.0,0.0,,0.0,2.197225,1.609438,0
3.044522,1.098612,6.833032,3.367296,1.386294,3.555348,4.394449,5.17615,4.343805,2.079442,1.94591,1.94591,4.990433,4.890349,5.950643,5.327876,3.135494,6.50279,5.680173,3.135494,5.036953,3.218876,6.831954,0.693147,6.052089,5.010635,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.693147,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
3.295837,1.609438,3.433987,1.098612,0.0,0.693147,2.079442,2.079442,2.197225,0.693147,0.693147,0.693147,2.079442,2.197225,1.386294,1.609438,0.693147,2.890372,1.386294,0.693147,2.397895,2.079442,3.401197,0.693147,2.484907,2.079442,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
3.295837,1.098612,6.778785,2.944439,1.386294,3.258097,4.394449,5.062595,4.418841,1.94591,1.791759,1.791759,4.905275,4.672829,5.894403,5.313206,3.178054,6.40688,5.57973,3.091042,4.85203,3.258097,6.777647,0.693147,5.916202,4.890349,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.098612,0.0,0.0,0.0,0.0,0.0,0.0,1.098612,0.0,0.0,0.0,0
3.295837,1.098612,5.774552,2.833213,2.197225,2.484907,3.496508,4.234107,3.433987,1.386294,1.386294,1.386294,4.276666,4.248495,4.875197,4.127134,2.772589,5.545177,4.844187,2.484907,4.276666,3.135494,5.786897,0.693147,5.278115,4.204693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
3.295837,5.141664,7.272398,3.178054,0.693147,4.304065,4.779123,5.673323,4.219508,2.302585,1.791759,1.791759,5.123964,5.036953,6.84375,5.075174,3.688879,7.120444,6.139885,3.583519,5.187386,3.433987,7.273093,0.693147,6.424869,5.111988,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.919981,0.0,0.0,4.919981,0.0,0.0,0.0,0.0,4.919981,0.0,0.0,0.0,0
3.295837,1.098612,4.905275,1.098612,0.0,2.833213,2.995732,3.295837,2.484907,1.386294,1.791759,1.386294,3.828641,3.044522,4.219508,3.367296,3.044522,4.65396,4.094345,2.833213,3.295837,2.197225,4.905275,0.693147,4.382027,3.295837,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
3.295837,1.386294,6.918695,3.555348,1.386294,3.555348,4.682131,5.31812,4.343805,2.197225,2.079442,2.079442,5.105945,4.969813,6.109248,5.278115,3.637586,6.632002,5.863631,3.401197,5.129899,3.178054,6.917706,0.693147,6.204558,5.111988,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,,0.0,0.0,0.0,0
3.806662,3.091042,5.342334,2.302585,1.098612,0.693147,2.079442,2.079442,2.639057,0.693147,0.693147,0.693147,2.079442,2.564949,0.0,5.198497,0.693147,2.70805,0.0,0.693147,2.70805,2.079442,5.337538,0.693147,2.564949,2.079442,0.0,0.693147,0.693147,0.693147,0.0,0.0,0.0,0.693147,0.693147,0.0,2.995732,0.0,0.693147,0.0,0.0,0.693147,0.693147,3.091042,0.0,0.693147,0.693147,0
3.295837,1.609438,6.238325,2.397895,1.386294,3.135494,3.713572,4.418841,2.890372,1.609438,1.791759,1.609438,4.477337,4.532599,5.164786,5.09375,3.135494,5.831882,5.043425,3.135494,4.553877,2.890372,6.238325,0.693147,5.509388,4.406719,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.098612,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
4.060443,2.079442,4.454347,1.386294,0.693147,1.791759,2.484907,2.833213,2.772589,1.098612,1.098612,1.098612,2.890372,2.833213,3.401197,2.397895,1.94591,4.158883,3.295837,1.791759,3.135494,2.079442,4.442651,0.693147,3.7612,2.833213,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,,0.0,0.0,0.0,1
3.295837,3.367296,6.505784,2.302585,0.693147,3.091042,4.127134,4.70048,3.135494,1.386294,1.386294,1.386294,4.779123,4.682131,5.455321,5.337538,3.218876,6.115892,5.308268,3.091042,4.744932,3.555348,6.505784,0.693147,5.733341,4.70048,,0.693147,0.0,1.791759,0.0,0.0,0.0,0.0,0.693147,,0.0,,0.0,0.0,,0.693147,0.693147,1.609438,0.0,0.693147,0.0,0
3.295837,1.098612,5.710427,2.564949,0.693147,2.079442,3.583519,3.912023,2.302585,0.693147,1.098612,0.693147,3.988984,3.931826,4.418841,4.762174,2.197225,5.209486,4.317488,2.079442,4.025352,3.295837,5.710427,0.693147,4.828314,3.912023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
3.806662,4.317488,6.99485,3.258097,1.098612,2.70805,4.634729,5.225747,4.077537,1.386294,1.386294,1.386294,5.252273,5.26269,5.966147,5.736572,2.70805,6.648985,5.83773,2.70805,5.337538,4.043051,6.996681,1.098612,6.282267,5.209486,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,,0.0,,0.0,,0.0,0
3.871201,3.583519,7.25982,3.044522,1.386294,3.610918,5.135798,5.472271,4.70953,2.079442,2.197225,2.079442,5.598422,5.075174,6.49224,5.855072,3.663562,6.908755,6.104793,3.526361,5.327876,3.496508,7.259116,0.693147,6.408529,5.451038,0.0,0.693147,0.693147,0.0,0.0,0.0,0.0,0.0,0.0,1.098612,1.609438,0.0,,2.079442,0.0,,0.0,,0.0,2.079442,0.693147,0
3.828641,1.098612,6.285998,2.70805,1.791759,3.332205,4.532599,4.890349,2.302585,2.079442,1.609438,1.791759,4.488636,4.521789,5.676754,4.382027,2.890372,6.133398,5.433722,2.944439,4.49981,2.944439,6.284134,0.693147,5.768321,4.532599,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,,0.0,,0.0,,0.0,0
3.295837,2.639057,5.442418,1.386294,0.0,2.639057,3.332205,3.663562,3.258097,1.098612,1.386294,1.098612,3.850148,3.931826,4.418841,4.094345,2.890372,5.105945,4.248495,2.639057,4.060443,2.70805,5.438079,0.693147,4.787492,3.663562,0.0,0.693147,0.693147,0.693147,0.0,0.0,0.0,0.693147,1.386294,1.791759,1.791759,0.0,2.302585,1.386294,0.0,1.386294,0.693147,2.639057,0.0,1.94591,0.693147,0
3.295837,3.295837,5.135798,1.609438,0.0,2.197225,2.995732,3.135494,2.772589,1.791759,1.94591,1.791759,3.332205,3.713572,3.912023,3.7612,2.484907,4.736198,3.73767,2.197225,3.806662,1.609438,5.135798,0.693147,4.406719,3.135494,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,,0.0,,0.0,,0.0,0
3.295837,1.609438,6.173786,2.564949,1.94591,4.077537,4.454347,4.736198,3.988984,1.791759,1.098612,1.098612,4.007333,3.332205,5.459586,4.51086,2.70805,5.852202,5.030438,2.639057,4.158883,3.044522,6.171701,0.693147,5.192957,4.060443,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
3.295837,4.488636,5.796058,1.94591,0.0,2.995732,3.7612,4.127134,3.663562,1.609438,1.609438,1.386294,4.204693,4.094345,4.983607,4.234107,3.044522,5.493061,4.905275,2.890372,4.204693,2.772589,5.793014,0.693147,5.267858,4.094345,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.693147,0.0,0.0,0.0,,,0.0,0.693147,0.0,,0.0,0.0,0.0,0
3.295837,2.944439,6.161207,1.94591,0.0,3.637586,4.189655,4.70953,3.78419,2.079442,1.94591,1.94591,4.624973,4.406719,5.484797,4.634729,3.401197,5.908083,5.429346,3.465736,4.406719,2.772589,6.159095,0.693147,5.733341,4.615121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.693147,0.0,0.0,,0.693147,0.0,,0.0,,0.0,,0.0,0
3.295837,1.098612,6.318968,2.302585,0.693147,3.218876,3.828641,4.644391,3.218876,2.079442,2.197225,2.079442,4.812184,3.828641,5.739793,4.60517,3.496508,6.115892,5.525453,3.178054,3.951244,2.70805,6.318968,0.693147,5.690359,4.634729,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
4.060443,1.791759,5.075174,1.791759,0.0,1.609438,2.639057,3.091042,3.135494,0.693147,1.098612,0.693147,3.135494,3.401197,3.713572,4.043051,1.609438,4.477337,3.555348,1.609438,3.526361,2.484907,5.075174,0.693147,4.158883,3.091042,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,,0.0,0.0,0.0,0
3.806662,2.944439,6.635947,2.397895,0.693147,2.197225,4.077537,4.584967,3.871201,0.693147,1.098612,0.693147,4.644391,4.890349,5.433722,5.493061,2.197225,6.182085,5.31812,2.197225,4.882802,3.931826,6.635947,2.079442,5.817111,4.584967,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
3.828641,1.609438,5.899897,2.639057,0.0,3.295837,3.178054,4.127134,2.890372,1.791759,1.609438,1.609438,4.094345,4.248495,5.003946,3.931826,3.178054,5.720312,4.762174,3.218876,4.624973,2.564949,5.899897,1.098612,5.225747,4.094345,0.693147,0.693147,0.693147,,0.0,0.0,0.0,0.693147,0.0,0.0,1.098612,0.693147,0.0,0.693147,0.693147,0.0,0.0,0.0,0.0,0.693147,0.693147,0
3.295837,2.302585,6.860664,2.639057,1.098612,2.890372,4.844187,5.273,3.496508,1.386294,1.386294,1.386294,5.26269,5.192957,5.869297,5.676754,2.302585,6.480045,5.877736,2.302585,5.192957,4.007333,6.860664,1.386294,6.284134,5.225747,0.0,0.0,0.0,1.386294,0.0,0.0,0.0,0.0,1.386294,0.693147,1.386294,0.0,1.791759,0.693147,0.0,1.609438,0.0,2.302585,0.0,1.609438,0.0,0
3.806662,2.197225,5.17615,1.098612,1.098612,1.386294,3.178054,3.465736,1.791759,0.693147,0.693147,0.693147,3.465736,3.663562,3.931826,4.025352,1.386294,4.762174,3.931826,1.386294,3.713572,2.995732,5.17615,0.693147,4.488636,3.465736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
3.295837,1.94591,4.644391,1.098612,0.0,2.302585,2.197225,2.564949,1.94591,1.609438,1.609438,1.609438,2.564949,2.995732,3.496508,2.302585,2.302585,4.49981,3.218876,2.302585,3.871201,1.386294,4.644391,0.693147,3.78419,2.564949,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
4.060443,3.583519,6.165418,1.791759,0.0,3.637586,4.189655,4.70953,3.78419,2.079442,1.94591,1.94591,4.624973,4.442651,5.480639,4.634729,3.401197,5.913503,5.42495,3.465736,4.442651,2.772589,6.163315,0.693147,5.739793,4.615121,0.0,0.693147,1.098612,0.0,0.0,0.0,0.0,1.609438,1.098612,1.94591,,0.0,2.079442,1.94591,0.0,0.0,0.0,1.791759,0.0,2.197225,1.098612,0
3.295837,1.098612,5.877736,1.94591,0.0,3.218876,3.135494,4.189655,3.610918,1.609438,1.386294,1.386294,4.025352,4.290459,4.990433,4.025352,2.484907,5.598422,4.718499,2.397895,4.465908,2.772589,5.874931,0.693147,5.214936,3.951244,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
3.828641,1.94591,5.220356,2.944439,1.386294,3.135494,2.995732,3.401197,2.772589,1.791759,1.94591,1.791759,3.465736,3.401197,4.26268,3.688879,3.218876,4.94876,4.143135,3.135494,3.89182,1.791759,5.214936,0.693147,4.521789,3.401197,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
3.295837,2.833213,7.714231,2.70805,1.609438,3.970292,5.480639,5.918894,4.158883,0.693147,0.693147,0.693147,5.598422,5.501258,7.31854,5.497168,3.258097,7.616284,6.175867,3.295837,5.609472,5.247024,7.714231,0.693147,6.586172,5.616771,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
3.295837,4.75359,5.298317,1.386294,0.0,3.044522,3.526361,3.806662,3.178054,1.609438,1.609438,1.386294,3.871201,3.637586,4.382027,3.496508,3.135494,5.003946,4.304065,2.944439,3.912023,2.484907,5.293305,0.693147,4.70953,3.7612,,,,0.0,0.0,0.0,0.0,,0.0,,0.0,,,,,1.098612,0.0,,0.0,,,0
